tweet_id,timestamp,source,expanded_urls,name,favorites,retweets,jpg_url,img_num,rating,stage,predicted_breed,predicted_confidence
884562892145688576,2017-07-11 00:00:02,Twitter for iPhone,https://twitter.com/dog_rates/status/884562892145688576,Kevin,21898.0,4042.0,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1.0,1.3,,Pug,0.5464060000000001
884441805382717440,2017-07-10 15:58:53,Twitter for iPhone,https://twitter.com/dog_rates/status/884441805382717440,None,24489.0,4930.0,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1.0,1.4,,Pembroke,0.993225
884247878851493888,2017-07-10 03:08:17,Twitter for iPhone,https://twitter.com/dog_rates/status/884247878851493888,None,65167.0,17502.0,,,1.3,,,
884162670584377345,2017-07-09 21:29:42,Twitter for iPhone,https://twitter.com/dog_rates/status/884162670584377345,Yogi,18408.0,2579.0,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1.0,1.2,doggo,German Shepherd,0.707046
883838122936631299,2017-07-09 00:00:04,Twitter for iPhone,https://twitter.com/dog_rates/status/883838122936631299,Noah,19696.0,2956.0,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1.0,1.2,,Doberman,0.610946
883482846933004288,2017-07-08 00:28:19,Twitter for iPhone,https://twitter.com/dog_rates/status/883482846933004288,Bella,41295.0,8540.0,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1.0,0.5,,Golden Retriever,0.943082
883360690899218434,2017-07-07 16:22:55,Twitter for iPhone,https://twitter.com/dog_rates/status/883360690899218434,Grizzwald,20452.0,3179.0,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1.0,1.3,floofer,Chow,0.987997
883117836046086144,2017-07-07 00:17:54,Twitter for iPhone,https://twitter.com/dog_rates/status/883117836046086144,None,33414.0,5714.0,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2.0,1.3,,Golden Retriever,0.949562
882992080364220416,2017-07-06 15:58:11,Twitter for iPhone,https://twitter.com/dog_rates/status/882992080364220416,Rusty,21540.0,3337.0,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1.0,1.3,,Eskimo Dog,0.466778
882762694511734784,2017-07-06 00:46:41,Twitter for iPhone,https://twitter.com/dog_rates/status/882762694511734784,Gus,25455.0,4226.0,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1.0,1.2,pupper,Labrador Retriever,0.85005
882627270321602560,2017-07-05 15:48:34,Twitter for iPhone,https://twitter.com/dog_rates/status/882627270321602560,Stanley,25262.0,5233.0,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1.0,1.3,,Pembroke,0.542982
882268110199369728,2017-07-04 16:01:23,Twitter for iPhone,https://twitter.com/dog_rates/status/882268110199369728,Alfy,40304.0,9995.0,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1.0,1.3,,Golden Retriever,0.762211
882045870035918850,2017-07-04 01:18:17,Twitter for iPhone,https://twitter.com/dog_rates/status/882045870035918850,Koko,26437.0,4200.0,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1.0,1.3,,Golden Retriever,0.00694063
881906580714921986,2017-07-03 16:04:48,Twitter for iPhone,https://twitter.com/dog_rates/status/881906580714921986,Rey,21994.0,2938.0,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1.0,1.2,,Weimaraner,0.291539
881666595344535552,2017-07-03 00:11:11,Twitter for iPhone,https://twitter.com/dog_rates/status/881666595344535552,Gary,45734.0,9236.0,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1.0,1.3,pupper,Saluki,0.529012
881536004380872706,2017-07-02 15:32:16,Twitter for iPhone,https://twitter.com/dog_rates/status/881536004380872706,,44618.0,13830.0,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1.0,1.4,pupper,Samoyed,0.281463
880872448815771648,2017-06-30 19:35:32,Twitter for iPhone,https://twitter.com/dog_rates/status/880872448815771648,None,19211.0,3301.0,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1.0,1.2,,Pembroke,0.791416
880465832366813184,2017-06-29 16:39:47,Twitter for iPhone,https://twitter.com/dog_rates/status/880465832366813184,Bella,25653.0,5377.0,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1.0,1.2,,Golden Retriever,0.913255
880221127280381952,2017-06-29 00:27:25,Twitter for iPhone,https://twitter.com/dog_rates/status/880221127280381952,Jesse,24320.0,3592.0,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1.0,1.2,,Chihuahua,0.238525
880095782870896641,2017-06-28 16:09:20,Twitter for iPhone,https://twitter.com/dog_rates/status/880095782870896641,None,24941.0,3759.0,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1.0,1.1,,Miniature Pinscher,0.120298
879862464715927552,2017-06-28 00:42:13,Twitter for iPhone,https://twitter.com/dog_rates/status/879862464715927552,Romeo,20232.0,3016.0,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3.0,1.3,,Basset,0.813507
879492040517615616,2017-06-27 00:10:17,Twitter for iPhone,https://twitter.com/dog_rates/status/879492040517615616,Bailey,21245.0,2733.0,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1.0,1.2,,German Short-Haired Pointer,0.479896
879415818425184262,2017-06-26 19:07:24,Twitter for iPhone,https://twitter.com/dog_rates/status/879415818425184262,Duddles,95380.0,38615.0,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1.0,1.3,,English Springer,0.383404
879376492567855104,2017-06-26 16:31:08,Twitter for iPhone,https://twitter.com/dog_rates/status/879376492567855104,Jack,15225.0,2715.0,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1.0,1.2,,Labrador Retriever,0.0334961
879008229531029506,2017-06-25 16:07:47,Twitter for iPhone,https://twitter.com/dog_rates/status/879008229531029506,Beau,17198.0,2323.0,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1.0,1.3,,Vizsla,0.960513
878776093423087618,2017-06-25 00:45:22,Twitter for iPhone,https://twitter.com/dog_rates/status/878776093423087618,Snoopy,17553.0,3557.0,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2.0,1.3,,Italian Greyhound,0.734684
878604707211726852,2017-06-24 13:24:20,Twitter for iPhone,https://twitter.com/dog_rates/status/878604707211726852,None,27119.0,6114.0,,,1.3,,,
878281511006478336,2017-06-23 16:00:04,Twitter for iPhone,https://twitter.com/dog_rates/status/878281511006478336,Shadow,6984.0,1107.0,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1.0,1.3,,Basset,0.32042
878057613040115712,2017-06-23 01:10:23,Twitter for iPhone,https://twitter.com/dog_rates/status/878057613040115712,Emmy,38066.0,5914.0,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1.0,1.4,,French Bulldog,0.839097
877736472329191424,2017-06-22 03:54:17,Twitter for iPhone,https://twitter.com/dog_rates/status/877736472329191424,Aja,71325.0,16352.0,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2.0,1.3,,Chesapeake Bay Retriever,0.8379559999999999
877556246731214848,2017-06-21 15:58:08,Twitter for iPhone,https://twitter.com/dog_rates/status/877556246731214848,Penny,20485.0,3282.0,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1.0,1.2,,Basset,0.995368
877316821321428993,2017-06-21 00:06:44,Twitter for iPhone,https://twitter.com/dog_rates/status/877316821321428993,Dante,24820.0,4506.0,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1.0,1.3,,Saluki,0.5099670000000001
877201837425926144,2017-06-20 16:29:50,Twitter for iPhone,https://twitter.com/dog_rates/status/877201837425926144,Nelly,24488.0,4812.0,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1.0,1.2,,Pembroke,0.93112
876838120628539392,2017-06-19 16:24:33,Twitter for iPhone,https://twitter.com/dog_rates/status/876838120628539392,Ginger,18700.0,2892.0,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1.0,1.2,pupper,Bloodhound,0.575751
876537666061221889,2017-06-18 20:30:39,Twitter for iPhone,https://twitter.com/dog_rates/status/876537666061221889,None,21540.0,4091.0,,,1.4,doggo,,
876484053909872640,2017-06-18 16:57:37,Twitter for iPhone,https://twitter.com/dog_rates/status/876484053909872640,Benedict,16994.0,2061.0,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1.0,1.3,,Golden Retriever,0.874566
876120275196170240,2017-06-17 16:52:05,Twitter for iPhone,https://twitter.com/dog_rates/status/876120275196170240,Venti,25333.0,4035.0,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1.0,1.3,puppo,Bernese Mountain Dog,0.534327
875747767867523072,2017-06-16 16:11:53,Twitter for iPhone,https://twitter.com/dog_rates/status/875747767867523072,Goose,22750.0,3712.0,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1.0,1.3,,Labrador Retriever,0.799551
875144289856114688,2017-06-15 00:13:52,Twitter for iPhone,https://twitter.com/dog_rates/status/875144289856114688,Nugget,19868.0,4261.0,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1.0,1.3,,Siberian Husky,0.245048
875097192612077568,2017-06-14 21:06:43,Twitter for iPhone,https://twitter.com/dog_rates/status/875097192612077568,None,24871.0,5292.0,,,1.3,,,
875021211251597312,2017-06-14 16:04:48,Twitter for iPhone,https://twitter.com/dog_rates/status/875021211251597312,None,23123.0,4106.0,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2.0,1.2,,West Highland White Terrier,0.7143189999999999
874680097055178752,2017-06-13 17:29:20,Twitter for iPhone,https://twitter.com/dog_rates/status/874680097055178752,Cash,25218.0,4041.0,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1.0,1.2,,Labrador Retriever,0.836052
874296783580663808,2017-06-12 16:06:11,Twitter for iPhone,https://twitter.com/dog_rates/status/874296783580663808,Jed,23619.0,3603.0,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1.0,1.3,pupper,Cocker Spaniel,0.437216
874057562936811520,2017-06-12 00:15:36,Twitter for iPhone,https://twitter.com/dog_rates/status/874057562936811520,None,20644.0,3480.0,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1.0,1.2,,Flat-Coated Retriever,0.8321770000000001
874012996292530176,2017-06-11 21:18:31,Twitter for iPhone,https://twitter.com/dog_rates/status/874012996292530176,Sebastian,30939.0,8872.0,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2.0,1.3,puppo,Cardigan,0.806674
873580283840344065,2017-06-10 16:39:04,Twitter for iPhone,https://twitter.com/dog_rates/status/873580283840344065,None,21994.0,3428.0,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1.0,1.3,,Newfoundland,0.678537
873213775632977920,2017-06-09 16:22:42,Twitter for iPhone,https://twitter.com/dog_rates/status/873213775632977920,Sierra,6491.0,1377.0,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1.0,1.2,pupper,Vizsla,0.6197819999999999
872967104147763200,2017-06-09 00:02:31,Twitter for iPhone,https://twitter.com/dog_rates/status/872967104147763200,None,24700.0,4709.0,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2.0,1.2,doggo,Labrador Retriever,0.476913
872820683541237760,2017-06-08 14:20:41,Twitter for iPhone,https://twitter.com/dog_rates/status/872820683541237760,None,13385.0,3248.0,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3.0,1.3,,Pug,0.99912
872620804844003328,2017-06-08 01:06:27,Twitter for iPhone,https://twitter.com/dog_rates/status/872620804844003328,Monkey,18832.0,3172.0,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1.0,1.3,,Cocker Spaniel,0.513191
872486979161796608,2017-06-07 16:14:40,Twitter for iPhone,https://twitter.com/dog_rates/status/872486979161796608,None,37036.0,7952.0,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1.0,1.2,,Pembroke,0.931861
872122724285648897,2017-06-06 16:07:15,Twitter for iPhone,https://twitter.com/dog_rates/status/872122724285648897,Kody,31058.0,7076.0,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1.0,1.2,,Pug,0.06673630000000001
871879754684805121,2017-06-06 00:01:46,Twitter for iPhone,https://twitter.com/dog_rates/status/871879754684805121,Lassie,34028.0,9545.0,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1.0,1.3,puppo,Shetland Sheepdog,0.969171
871762521631449091,2017-06-05 16:15:56,Twitter for iPhone,https://twitter.com/dog_rates/status/871762521631449091,Rover,18373.0,3057.0,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2.0,1.2,pupper,Labrador Retriever,0.921393
871515927908634625,2017-06-04 23:56:03,Twitter for iPhone,https://twitter.com/dog_rates/status/871515927908634625,Napolean,18347.0,3036.0,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2.0,1.2,doggo,Komondor,0.974781
871102520638267392,2017-06-03 20:33:19,Twitter for iPhone,https://twitter.com/dog_rates/status/871102520638267392,None,19036.0,4838.0,,,1.4,doggo,,
871032628920680449,2017-06-03 15:55:36,Twitter for iPhone,https://twitter.com/dog_rates/status/871032628920680449,Boomer,20688.0,3334.0,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1.0,1.3,,Kelpie,0.3980530000000001
870656317836468226,2017-06-02 15:00:16,Twitter for iPhone,https://twitter.com/dog_rates/status/870656317836468226,Cody,11178.0,2273.0,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4.0,1.3,,Pembroke,0.945495
870374049280663552,2017-06-01 20:18:38,Twitter for iPhone,https://twitter.com/dog_rates/status/870374049280663552,Zoey,75920.0,23461.0,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1.0,1.3,,Golden Retriever,0.841001
870308999962521604,2017-06-01 16:00:09,Twitter for iPhone,https://twitter.com/dog_rates/status/870308999962521604,Rumble,19975.0,3646.0,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2.0,1.3,,Greater Swiss Mountain Dog,0.6227520000000001
869772420881756160,2017-05-31 04:27:59,Twitter for iPhone,https://twitter.com/dog_rates/status/869772420881756160,Dewey,38918.0,8940.0,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1.0,1.3,,Pembroke,0.980148
869702957897576449,2017-05-30 23:51:58,Twitter for iPhone,https://twitter.com/dog_rates/status/869702957897576449,Stanley,25700.0,5539.0,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1.0,1.3,,Pembroke,0.993449
869596645499047938,2017-05-30 16:49:31,Twitter for iPhone,https://twitter.com/dog_rates/status/869596645499047938,Scout,14578.0,2725.0,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1.0,1.2,doggo,Chihuahua,0.955156
869227993411051520,2017-05-29 16:24:37,Twitter for iPhone,https://twitter.com/dog_rates/status/869227993411051520,Gizmo,18622.0,3308.0,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1.0,1.3,,Pembroke,0.664181
868880397819494401,2017-05-28 17:23:24,Twitter for iPhone,https://twitter.com/dog_rates/status/868880397819494401,Walter,59567.0,12665.0,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1.0,1.4,,French Bulldog,0.0999839
868622495443632128,2017-05-28 00:18:35,Twitter for iPhone,https://twitter.com/dog_rates/status/868622495443632128,None,24265.0,4637.0,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1.0,1.3,,Labrador Retriever,0.868107
868552278524837888,2017-05-27 19:39:34,Twitter for iPhone,https://twitter.com/dog_rates/status/868552278524837888,Cooper,9218.0,1811.0,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1.0,1.2,,Whippet,0.378151
867900495410671616,2017-05-26 00:29:37,Twitter for iPhone,https://twitter.com/dog_rates/status/867900495410671616,None,22138.0,3689.0,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1.0,1.2,,Labrador Retriever,0.522644
867774946302451713,2017-05-25 16:10:44,Twitter for iPhone,https://twitter.com/dog_rates/status/867774946302451713,Harold,31025.0,6447.0,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2.0,1.3,,Border Collie,0.661953
867421006826221569,2017-05-24 16:44:18,Twitter for iPhone,https://twitter.com/dog_rates/status/867421006826221569,Shikha,14704.0,2193.0,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1.0,1.2,puppo,Eskimo Dog,0.6164569999999999
867051520902168576,2017-05-23 16:16:06,Twitter for iPhone,https://twitter.com/dog_rates/status/867051520902168576,None,29447.0,6990.0,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1.0,1.3,,Samoyed,0.471403
866720684873056260,2017-05-22 18:21:28,Twitter for iPhone,https://twitter.com/dog_rates/status/866720684873056260,None,18290.0,4253.0,,,1.3,,,
866686824827068416,2017-05-22 16:06:55,Twitter for iPhone,https://twitter.com/dog_rates/status/866686824827068416,Lili,17585.0,3055.0,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1.0,1.2,puppo,Flat-Coated Retriever,0.51473
866450705531457537,2017-05-22 00:28:40,Twitter for iPhone,https://twitter.com/dog_rates/status/866450705531457537,Jamesy,111752.0,31246.0,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2.0,1.3,pupper,French Bulldog,0.905334
866334964761202691,2017-05-21 16:48:45,Twitter for iPhone,https://twitter.com/dog_rates/status/866334964761202691,Coco,47855.0,12625.0,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1.0,1.2,,Samoyed,0.984086
865718153858494464,2017-05-19 23:57:46,Twitter for iPhone,https://twitter.com/dog_rates/status/865718153858494464,Boomer,23569.0,5001.0,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1.0,1.3,,Golden Retriever,0.673664
865359393868664832,2017-05-19 00:12:11,Twitter for iPhone,https://twitter.com/dog_rates/status/865359393868664832,Sammy,24235.0,4435.0,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2.0,1.3,,Chesapeake Bay Retriever,0.832435
865006731092295680,2017-05-18 00:50:50,Twitter for iPhone,https://twitter.com/dog_rates/status/865006731092295680,Nelly,25710.0,6869.0,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1.0,1.3,,Pembroke,0.989882
864279568663928832,2017-05-16 00:41:21,Twitter for iPhone,https://twitter.com/dog_rates/status/864279568663928832,Meatball,13410.0,2674.0,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1.0,1.2,,Bull Mastiff,0.668613
864197398364647424,2017-05-15 19:14:50,Twitter for iPhone,https://twitter.com/dog_rates/status/864197398364647424,Paisley,27404.0,7828.0,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4.0,1.3,,Golden Retriever,0.945905
863553081350529029,2017-05-14 00:34:33,Twitter for iPhone,https://twitter.com/dog_rates/status/863553081350529029,Neptune,14016.0,3745.0,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1.0,1.3,,Eskimo Dog,0.41333
